tig00000001	300000	320000	tig00000001	380000	400000	3.194437
tig00000001	300000	320000	tig00000059	380000	400000	2.437482
tig00000001	300000	320000	tig00000286	60000	80000	9.586233
tig00000001	320000	340000	tig00000001	320000	340000	44.146774
tig00000001	320000	340000	tig00000001	340000	360000	3.144651
tig00000001	320000	340000	tig00000001	360000	380000	2.469305
tig00000001	320000	340000	tig00000001	420000	440000	4.288456
tig00000001	320000	340000	tig00000001	500000	520000	3.044403
tig00000001	320000	340000	tig00000001	6980000	7000000	2.7023
tig00000001	320000	340000	tig00000001	9220000	9240000	1.286784
tig00000001	320000	340000	tig00000059	840000	860000	2.153633
tig00000001	320000	340000	tig00000606	1460000	1480000	11.434617
tig00000001	320000	340000	tig00000641	380000	400000	3.716714
tig00000001	340000	360000	tig00000001	340000	360000	66.527686
tig00000001	340000	360000	tig00000001	380000	400000	4.341344
tig00000001	340000	360000	tig00000001	420000	440000	2.749267
tig00000001	340000	360000	tig00000001	460000	480000	0.155266
tig00000001	360000	380000	tig00000001	360000	380000	69.611521
tig00000001	360000	380000	tig00000001	400000	420000	1.765698
tig00000001	360000	380000	tig00000001	860000	880000	1.373129
tig00000001	360000	380000	tig00000286	4240000	4260000	1.539878
tig00000001	360000	380000	tig00000297	120000	140000	0.044194
tig00000001	360000	380000	tig00000641	1400000	1420000	1.284941
tig00000001	360000	380000	tig00000699	4680000	4697996	0.432189
tig00000001	360000	380000	tig00001493	60000	80000	1.210912
tig00000001	380000	400000	tig00000001	380000	400000	56.093323
tig00000001	380000	400000	tig00000001	400000	420000	2.42114
tig00000001	380000	400000	tig00000001	440000	460000	1.815258
tig00000001	380000	400000	tig00000001	480000	500000	4.810215
tig00000001	380000	400000	tig00000001	520000	540000	2.035421
tig00000001	380000	400000	tig00000001	600000	620000	1.565526
tig00000001	380000	400000	tig00000001	1780000	1800000	2.333304
tig00000001	380000	400000	tig00000001	8040000	8060000	1.347287
tig00000001	380000	400000	tig00000001	8280000	8300000	3.474445
tig00000001	400000	420000	tig00000001	400000	420000	65.209866
tig00000001	400000	420000	tig00000001	420000	440000	9.199494
